geneSymbol,rank
204378_at,666
203053_at,6163
220488_s_at,5528
220588_at,3226
214452_at,7126
214390_s_at,14429
203576_at,17679
215654_at,3071
218264_at,17201
205433_at,777
202331_at,2966
210653_s_at,12969
213321_at,16293
202030_at,5013
205263_at,16286
219497_s_at,16838
219498_s_at,9316
210347_s_at,2045
219528_s_at,5824
205681_at,3825
206665_s_at,10092
212312_at,9265
215037_s_at,9587
221320_at,5008
222343_at,13689
208536_s_at,2988
217955_at,9601
221241_s_at,2729
209311_at,4672
204907_s_at,3208
204908_s_at,4859
215990_s_at,13973
203140_at,10653
202518_at,15654
219072_at,17752
204129_at,3436
214499_s_at,10277
201083_s_at,7341
201084_s_at,13943
201101_s_at,802
219433_at,2728
219444_at,924
217223_s_at,9195
202315_s_at,6876
207618_s_at,3217
211715_s_at,16243
205870_at,7622
206382_s_at,192
214068_at,6740
208945_s_at,11994
208946_s_at,18113
220795_s_at,3275
207671_s_at,750
207432_at,6241
202710_at,15396
220470_at,5313
218332_at,13300
215440_s_at,2702
218056_at,8529
206746_at,12007
207399_at,15137
201261_x_at,17236
213905_x_at,14390
201262_s_at,6951
213709_at,2297
201170_s_at,1197
201169_s_at,8768
221530_s_at,3233
206119_at,2065
220580_at,5671
213429_at,16016
214806_at,1360
204741_at,4567
212702_s_at,12488
209203_s_at,2857
213154_s_at,10880
204493_at,13257
211725_s_at,16860
205780_at,9597
214439_x_at,11252
214643_x_at,14671
210202_s_at,1232
210201_x_at,5236
202931_x_at,624
219191_s_at,8495
222199_s_at,11329
202076_at,6464
210538_s_at,11028
202095_s_at,4345
210334_x_at,13666
202094_at,1419
220451_s_at,8786
201032_at,13738
206255_at,5891
210934_at,3056
205733_at,10991
202179_at,8489
207655_s_at,1690
202592_at,6008
211729_x_at,13189
203772_at,6152
203771_s_at,7726
203773_x_at,3118
202201_at,1718
210462_at,5016
32088_at,11524
203840_at,17673
202265_at,1710
205574_x_at,11868
206725_x_at,10901
207595_s_at,3704
202701_at,6480
208292_at,13821
221332_at,12994
205290_s_at,8704
205289_at,9908
214716_at,15031
59644_at,15340
219546_at,4472
37170_at,12706
208244_at,6468
211518_s_at,12655
206176_at,3462
215042_at,13813
211259_s_at,10798
209590_at,3396
211260_at,2973
209591_s_at,929
210523_at,13957
210214_s_at,6136
209920_at,8681
203082_at,5219
206464_at,7131
206581_at,1435
220272_at,11642
37226_at,11150
204930_s_at,16492
207829_s_at,4597
209308_s_at,13174
221478_at,4818
221479_s_at,16889
221454_at,17565
219345_at,8116
210396_s_at,13097
209836_x_at,10406
212563_at,11386
216397_s_at,6938
220772_at,2690
203502_at,2478
205750_at,14788
205557_at,6845
219391_at,16850
209271_at,11772
207186_s_at,7223
208331_at,11031
206044_s_at,11489
213473_at,15165
209923_s_at,11521
209922_at,13047
41512_at,4311
211851_x_at,16050
204531_s_at,1026
214727_at,17302
208368_s_at,11691
221196_x_at,4914
216521_s_at,12204
204520_x_at,281
215460_x_at,9067
208685_x_at,14923
208686_s_at,9836
214911_s_at,10813
203825_at,4737
212547_at,17067
202102_s_at,419
202103_at,10837
221776_s_at,11816
202227_s_at,7365
210352_at,7247
220155_s_at,3644
206787_at,4748
212645_x_at,10170
205550_s_at,5851
211566_x_at,14562
215677_s_at,2854
215676_at,2565
203754_s_at,6729
215631_s_at,13256
204481_at,6404
207369_at,11893
215010_s_at,3880
214820_at,10628
219280_at,3486
208906_at,14038
222200_s_at,9069
218004_at,1102
208677_s_at,10
204586_at,7394
218792_s_at,12713
205715_at,4554
201641_at,10516
209430_at,9986
217945_at,18092
215349_at,2383
207722_s_at,16548
202946_s_at,7646
220297_at,1701
217141_at,8323
214117_s_at,10630
204167_at,1889
214800_x_at,10666
217461_x_at,8178
211939_x_at,3614
208517_x_at,3184
200921_s_at,2340
200920_s_at,8238
201236_s_at,7164
201235_s_at,4615
205548_s_at,7137
215425_at,5049
213134_x_at,11330
220766_at,12244
205504_at,11223
207395_at,11122
215493_x_at,9192
211256_x_at,12014
203944_x_at,3965
205299_s_at,9245
205298_s_at,11906
209770_at,1783
207485_x_at,16907
212613_at,18135
209846_s_at,3235
204820_s_at,16915
204821_at,8923
38241_at,14410
221457_s_at,2790
217207_s_at,15594
220421_at,6626
216091_s_at,3831
222374_at,12037
204901_at,7722
216275_at,18022
209642_at,7028
215508_at,3843
215509_s_at,3718
216277_at,4070
203755_at,2962
209974_s_at,9012
201456_s_at,9072
201457_x_at,16678
201458_s_at,7738
205690_s_at,17182
215815_at,7805
203612_at,4328
205839_s_at,14911
200777_s_at,12512
200776_s_at,5400
217809_at,12156
209183_s_at,1724
209182_s_at,4629
216393_at,10649
219601_s_at,18045
218590_at,10608
218891_at,9883
55662_at,5890
219240_s_at,5296
220152_at,4340
220344_at,1929
52164_at,16494
218299_at,11325
219012_s_at,6092
221637_s_at,9007
203257_s_at,15760
218314_s_at,5738
220141_at,3434
221534_at,8007
218789_s_at,4903
219979_s_at,4263
218641_at,427
218220_at,3935
213701_at,1521
218374_s_at,1743
219022_at,15317
220084_at,14974
218298_s_at,9408
219526_at,5229
210532_s_at,14274
202279_at,11234
219009_at,4815
204495_s_at,9518
215087_at,13886
204494_s_at,5975
212736_at,12561
222190_s_at,303
217891_at,9442
219556_at,12771
203173_s_at,10080
220601_at,2152
222089_s_at,2687
219879_s_at,2346
218130_at,14865
221800_s_at,13282
203830_at,7621
221048_x_at,6752
217539_at,13094
217508_s_at,2371
221190_s_at,10147
216483_s_at,15366
221739_at,10518
221587_s_at,6269
222052_at,4212
206901_at,954
51200_at,16578
218958_at,8244
218429_s_at,15784
53720_at,7850
220151_at,12530
219439_at,11471
219283_at,10177
214357_at,5230
219010_at,5106
218712_at,5789
218546_at,420
219856_at,5445
219476_at,5426
203197_s_at,3995
219337_at,11351
222000_at,5015
221272_s_at,5511
212791_at,14894
218721_s_at,13671
219063_at,11837
219406_at,11945
62212_at,11714
219506_at,15731
221222_s_at,5403
222301_at,6863
205103_at,9607
217087_at,12206
216701_at,15386
213925_at,8509
218232_at,9575
202953_at,10888
214214_s_at,2758
208910_s_at,12680
205575_at,10812
214346_at,3969
220975_s_at,7484
212067_s_at,4131
218983_at,3326
208747_s_at,1781
203052_at,10779
220426_at,14763
217835_x_at,11159
218081_at,15294
50314_i_at,5327
203994_s_at,17362
203996_s_at,11812
203993_x_at,11618
221975_s_at,2936
203995_at,8171
202217_at,4670
210667_s_at,11420
218123_at,17516
220941_s_at,10073
207701_at,17499
219560_at,1856
206839_at,3899
219309_at,16658
212875_s_at,5856
213199_at,1815
36552_at,466
206611_at,7188
219128_at,3461
219008_at,12185
222193_at,5406
222192_s_at,16423
219120_at,5768
219176_at,5665
219662_at,1674
220149_at,8307
213143_at,9670
213148_at,8158
208265_at,4682
217767_at,17398
209906_at,5137
219288_at,1972
219114_at,17276
221175_at,3183
219474_at,6017
208451_s_at,17940
214428_x_at,12819
205654_at,9647
208209_s_at,9835
218646_at,15818
219980_at,14179
201812_s_at,700
207241_at,9410
205500_at,6268
220088_at,15693
203024_s_at,15077
203738_at,7497
219029_at,16338
221823_at,9747
219381_at,8411
220341_s_at,12435
210168_at,993
207523_at,42
217924_at,17476
217925_s_at,3944
205457_at,1399
207698_at,12456
221100_at,4186
218195_at,2543
221342_at,15383
204968_at,16504
220755_s_at,17611
202992_at,16451
53202_at,12879
221573_at,3842
47083_at,10373
222002_at,11550
219261_at,16004
220659_s_at,2839
220949_s_at,4373
221172_at,16753
206305_s_at,3874
206979_at,7849
210324_at,18034
218187_s_at,822
218541_s_at,17000
220038_at,9945
220216_at,10623
206727_at,7935
218565_at,14849
59437_at,13509
221946_at,7250
47530_at,11754
222195_s_at,8099
222188_at,17757
41047_at,342
222165_x_at,423
222166_at,2972
204480_s_at,17841
212848_s_at,10688
218904_s_at,13927
218116_at,2117
220050_at,9464
221865_at,12684
205949_at,10388
205950_s_at,6453
220889_s_at,7378
209726_at,3859
219464_at,1162
209301_at,10366
204865_at,16822
206208_at,6457
206209_s_at,10182
207129_at,97
214082_at,16031
206873_at,8281
207504_at,3820
205199_at,11602
217873_at,2042
221003_s_at,402
202624_s_at,1625
37652_at,16526
208320_at,7624
208321_s_at,4206
210181_s_at,13565
207745_at,9282
219928_s_at,4539
214933_at,3991
206399_x_at,13548
210770_s_at,7589
207162_s_at,15302
208020_s_at,5388
211592_s_at,1194
207998_s_at,9342
210108_at,4157
208432_s_at,10052
208377_s_at,5935
210380_s_at,4113
207869_s_at,12808
211802_x_at,9753
211315_s_at,14420
211314_at,12313
205845_at,15367
211830_s_at,5679
221631_at,7964
208299_at,14265
217515_s_at,3690
207050_at,1712
204811_s_at,11062
219714_s_at,2887
206996_x_at,1283
210967_x_at,490
210185_at,15495
213714_at,12772
207776_s_at,216
215365_at,12596
34726_at,2873
209530_at,8762
207693_at,17261
206612_at,2505
206384_at,14155
62987_r_at,2761
221585_at,14131
221401_at,6118
201381_x_at,10877
201382_at,17019
210691_s_at,4739
211761_s_at,15780
202715_at,3466
209031_at,8993
209032_s_at,16130
209030_s_at,8647
213948_x_at,13693
216535_at,16210
211677_x_at,12600
221921_s_at,479
222293_at,17110
215258_at,11898
215259_s_at,13992
214267_s_at,8139
204814_at,12465
219572_at,14413
205625_s_at,8292
205626_s_at,2785
205428_s_at,9239
210727_at,9087
217495_x_at,9709
217561_at,10095
210728_s_at,7123
214636_at,13197
209002_s_at,14312
210817_s_at,9887
207887_s_at,5295
207886_s_at,12653
210815_s_at,14150
206331_at,1802
212077_at,9171
201616_s_at,7075
201615_x_at,3703
214880_x_at,8263
215199_at,15181
201617_x_at,2910
205525_at,6318
215198_s_at,736
57715_at,7535
221565_s_at,4527
213688_at,11454
209563_x_at,15222
211984_at,3878
211985_s_at,16941
200655_s_at,4894
200653_s_at,15128
213710_s_at,1213
207243_s_at,7725
200623_s_at,13153
200622_x_at,14860
64408_s_at,12332
221879_at,6236
220414_at,4291
200935_at,11647
212953_x_at,15937
214315_x_at,16083
219896_at,3577
204392_at,6571
220246_at,12863
217128_s_at,160
215161_at,8843
207613_s_at,12548
213108_at,6557
213276_at,631
210404_x_at,11163
209956_s_at,3370
211483_x_at,15214
34846_at,4660
212669_at,15694
212757_s_at,13359
214322_at,4530
218309_at,731
207359_at,12115
213812_s_at,5765
212252_at,13374
210787_s_at,15467
219365_s_at,4170
203538_at,563
210244_at,5536
220409_at,15942
212711_at,6670
212710_at,17265
212712_at,6482
220410_s_at,16193
213268_at,14713
212948_at,14614
213547_at,16109
221732_at,1908
46323_at,363
208852_s_at,11860
200068_s_at,6983
208853_s_at,16802
213798_s_at,10768
200625_s_at,8512
212554_at,6037
212551_at,4604
201850_at,13567
200752_s_at,1944
219333_s_at,18091
221040_at,17608
207962_at,2732
208683_at,6869
214888_at,16654
214475_x_at,9742
210944_s_at,11711
211890_x_at,614
205166_at,10782
202965_s_at,6129
202966_at,8847
217387_at,5773
203357_s_at,6202
203356_at,1191
210641_at,3799
208063_s_at,11891
200001_at,494
200722_s_at,14598
200723_s_at,4248
218456_at,18126
208374_s_at,296
37012_at,7107
215097_at,11853
201949_x_at,17138
201950_x_at,9279
210026_s_at,14229
210025_s_at,7328
214207_s_at,6458
220599_s_at,1298
220598_at,5538
204950_at,10062
220162_s_at,3158
218384_at,16386
217940_s_at,2756
212512_s_at,1969
202402_s_at,7502
212971_at,2909
218153_at,15819
206339_at,5495
220168_at,3453
207842_s_at,13003
220247_at,6047
219342_at,14964
211208_s_at,6186
207620_s_at,16673
221846_s_at,12986
61297_at,9227
211366_x_at,3541
211367_s_at,8400
209970_x_at,13023
206011_at,1229
211368_s_at,15598
210708_x_at,10372
211888_x_at,7815
205467_at,4048
210955_at,14367
211140_s_at,13748
34449_at,8356
208050_s_at,11308
209811_at,11485
209812_x_at,3430
202763_at,1665
213596_at,16259
209310_s_at,3827
207500_at,11849
211464_x_at,11968
209790_s_at,12518
207181_s_at,6735
207686_s_at,17693
213373_s_at,11170
222201_s_at,17393
210775_x_at,1473
203984_s_at,14925
219645_at,17886
207317_s_at,5574
211384_s_at,6310
210577_at,11245
220888_s_at,13860
212586_at,1811
208908_s_at,2469
207467_x_at,13061
220015_at,13814
215573_at,2331
201432_at,11366
211922_s_at,15516
217588_at,3583
220293_at,15184
221316_at,9308
203065_s_at,11467
212097_at,6071
213426_s_at,7952
203323_at,4535
203324_s_at,6218
208204_s_at,13499
209145_s_at,13177
207625_s_at,4655
209144_s_at,17735
208056_s_at,15300
202370_s_at,9005
206788_s_at,831
206607_at,4270
209682_at,493
208348_s_at,2714
220638_s_at,589
220018_at,13321
205747_at,7573
209213_at,13902
205379_at,17203
213626_at,4108
212816_s_at,4841
220175_s_at,8145
201518_at,3762
215989_at,8421
201091_s_at,14994
200037_s_at,17328
206724_at,9432
212126_at,989
209715_at,1186
202048_s_at,15450
202047_s_at,13795
212914_at,12142
203450_at,15078
222137_at,5879
58994_at,938
207083_s_at,2895
221888_at,1548
219731_at,16676
206037_at,14348
209472_at,14407
48117_at,9586
221822_at,17329
220301_at,12884
218802_at,17859
220321_s_at,3317
208094_s_at,17339
207045_at,14177
220077_at,2457
216045_at,15758
220466_at,4912
206016_at,6095
214037_s_at,17206
218125_s_at,14647
209479_at,15074
219585_at,397
221912_s_at,8280
221171_at,7224
220908_at,3154
220592_at,4686
220593_s_at,13062
217814_at,5342
218722_s_at,10483
218628_at,10933
214818_at,13974
218936_s_at,16646
204716_at,13582
215015_at,17465
220180_at,8759
212886_at,6503
221167_s_at,725
219893_at,7495
220389_at,13165
220693_at,13568
204609_at,2184
204610_s_at,3442
213250_at,1565
203119_at,15527
219887_at,13741
221078_s_at,14889
219387_at,18082
215343_at,2353
206257_at,14362
218288_s_at,15134
218545_at,16440
218175_at,11421
219774_at,12995
209689_at,14085
209688_s_at,2171
204335_at,9354
37425_g_at,8672
209698_at,7056
37424_at,11090
42361_g_at,8060
210642_at,6572
205827_at,9680
211174_s_at,7905
211173_at,4028
210381_s_at,1206
207533_at,11607
210133_at,309
216714_at,134
206407_s_at,14388
205392_s_at,15017
207354_at,1875
207900_at,16837
210072_at,7090
216598_s_at,10273
205476_at,10130
204606_at,12097
207861_at,7120
210549_s_at,9460
210548_at,7329
206988_at,10246
207955_at,7493
205114_s_at,4811
204655_at,10512
1405_i_at,16841
208075_s_at,8272
214038_at,2108
205899_at,52
203418_at,10034
213226_at,2368
214710_s_at,12460
217988_at,810
202705_at,15276
201955_at,2085
208711_s_at,11931
208712_at,14375
200953_s_at,16829
200951_s_at,14542
200952_s_at,15851
201700_at,1161
213523_at,6909
205034_at,7835
211814_s_at,5252
204826_at,6556
204827_s_at,2869
208796_s_at,3800
202770_s_at,3887
211559_s_at,6633
202769_at,17169
204093_at,15752
219470_x_at,14067
219227_at,12634
220046_s_at,7336
221427_s_at,4869
210021_s_at,15075
206967_at,5572
214638_s_at,1767
213743_at,9970
204645_at,12681
214152_at,16250
221511_x_at,14260
214151_s_at,5178
222156_x_at,4991
221156_x_at,3115
205099_s_at,5113
205098_at,9777
206978_at,15876
207794_at,13203
208304_at,1416
206983_at,6337
206337_at,5973
208059_at,3769
207445_s_at,14834
211434_s_at,2745
220671_at,17194
203522_at,7513
201946_s_at,11378
201947_s_at,12352
200910_at,6723
200877_at,8607
208696_at,9377
201327_s_at,15874
201326_at,17049
206587_at,7871
200812_at,1129
210436_at,16512
200873_s_at,12741
220508_at,13728
201974_s_at,1146
207167_at,6939
201743_at,15756
204306_s_at,12338
207840_at,8005
215049_x_at,9403
216233_at,5899
203645_s_at,16620
208653_s_at,17968
208654_s_at,8915
208405_s_at,12818
219669_at,15507
206206_at,537
206398_s_at,2877
210325_at,13333
206749_at,5507
205987_at,10446
215784_at,7697
208592_s_at,3017
205831_at,10367
209582_s_at,3661
209583_s_at,9741
220428_at,718
207277_at,3035
207278_s_at,11277
204581_at,4195
38521_at,16429
217422_s_at,14774
220674_at,1766
207315_at,10347
266_s_at,16967
209772_s_at,10013
208650_s_at,17185
208651_x_at,13113
209771_x_at,3581
216379_x_at,2318
220307_at,12824
210031_at,4322
219025_at,1274
206150_at,9164
211861_x_at,6429
211856_x_at,9315
206545_at,17511
203593_at,2158
202256_at,10489
202257_s_at,8961
217072_at,9787
217078_s_at,16713
209933_s_at,641
207270_x_at,293
203799_at,2308
218529_at,6901
206120_at,2190
209543_s_at,1560
206488_s_at,16695
209554_at,1071
209555_s_at,10016
204192_at,9679
213539_at,1559
205456_at,2797
205264_at,6424
216424_at,16557
203547_at,6692
35150_at,16255
215346_at,10641
205153_s_at,11167
222292_at,15765
207892_at,15388
216056_at,10338
217523_at,10262
212014_x_at,11697
204489_s_at,8980
209835_x_at,4895
210916_s_at,3674
204490_s_at,14806
212063_at,5024
211574_s_at,7450
207549_x_at,16757
208783_s_at,17901
213055_at,16870
213856_at,1122
211075_s_at,12180
213857_s_at,2076
204118_at,1001
206485_at,5225
204661_at,8006
34210_at,2874
203416_at,13789
201925_s_at,16644
201926_s_at,5136
216322_at,3676
205173_x_at,5436
216942_s_at,9189
222061_at,11689
211744_s_at,10742
206680_at,6058
213958_at,4696
211893_x_at,6148
211900_x_at,4363
208602_x_at,10832
200663_at,2155
203507_at,15071
209795_at,6559
214049_x_at,576
214551_s_at,16901
206508_at,10794
215925_s_at,10437
209619_at,3329
205049_s_at,14577
205297_s_at,6460
207176_s_at,12668
200675_at,9027
203904_x_at,9752
204440_at,8636
205988_at,15635
211191_at,4256
211189_x_at,7847
211190_x_at,3976
211188_at,7460
211192_s_at,8641
205686_s_at,15524
210895_s_at,11918
205685_at,8850
205758_at,16147
215332_s_at,11597
207979_s_at,7417
201005_at,16513
202878_s_at,4770
202877_s_at,203
206761_at,1838
202910_s_at,9988
201028_s_at,16014
201029_s_at,1123
205627_at,9690
221015_s_at,4879
201725_at,12707
205288_at,16402
210742_at,409
210441_at,6139
210743_s_at,9229
210440_s_at,5752
221555_x_at,3429
211347_at,11852
221556_at,3291
211348_s_at,16661
208022_s_at,10032
209659_s_at,13773
202717_s_at,17771
209658_at,14087
202870_s_at,226
202892_at,8906
204696_s_at,6130
204695_at,17967
201853_s_at,8430
216914_at,2244
205167_s_at,1579
217010_s_at,715
217878_s_at,3688
217880_at,13074
217881_s_at,13696
217879_at,7162
